date,store_id,product_id,units_sold,demand,price,discount,promotion
2023-09-10,S002,P0018,69,82,23.97,10,0
2023-09-10,S002,P0019,55,65,74.83,5,0
2023-09-10,S002,P0020,132,119,112.82,25,1
2023-09-10,S003,P0001,61,54,13.74,10,0
2023-09-10,S003,P0002,96,91,43.91,20,1
2023-09-10,S003,P0003,139,187,110.82,10,1
2023-09-10,S003,P0004,69,91,20.33,10,0
2023-09-10,S003,P0005,102,128,23.91,5,0
2023-09-10,S003,P0006,109,111,39.24,5,0
2023-09-10,S003,P0007,91,109,17.79,0,0
2023-09-10,S003,P0008,127,115,110.23,15,1
2023-09-10,S003,P0009,118,137,61.21,0,0
2023-09-10,S003,P0010,112,117,37.5,10,0
2023-09-10,S003,P0011,155,165,121.91,20,1
2023-09-10,S003,P0012,114,124,104.63,10,1
2023-09-10,S003,P0013,131,154,73.45,15,1
2023-09-10,S003,P0014,56,63,79.95,5,0
2023-09-10,S003,P0015,151,132,114.93,0,0
2023-09-10,S003,P0016,117,164,104.64,15,1
2023-09-10,S003,P0017,69,73,114.65,10,1
2023-09-10,S003,P0018,47,58,119.82,10,0
2023-09-10,S003,P0019,126,137,62.23,5,0
2023-09-10,S003,P0020,81,84,60.69,15,1
2023-09-10,S004,P0001,91,90,10.28,5,0
2023-09-10,S004,P0002,115,108,17.66,20,1
2023-09-10,S004,P0003,55,85,129.57,15,1
2023-09-10,S004,P0004,136,117,54.32,5,0
2023-09-10,S004,P0005,71,79,68.96,5,0
2023-09-10,S004,P0006,41,47,32.02,0,0
2023-09-10,S004,P0007,86,100,28.96,0,0
2023-09-10,S004,P0008,94,102,96.84,15,1
2023-09-10,S004,P0009,79,89,113.05,5,0
2023-09-10,S004,P0010,33,55,21.12,5,0
2023-09-10,S004,P0011,72,94,56.2,10,1
2023-09-10,S004,P0012,83,105,95.35,20,1
2023-09-10,S004,P0013,70,89,14.94,25,1
2023-09-10,S004,P0014,66,92,169.12,10,0
2023-09-10,S004,P0015,110,100,105.88,0,0
2023-09-10,S004,P0016,66,61,89.87,20,1
2023-09-10,S004,P0017,114,97,78.44,20,1
2023-09-10,S004,P0018,47,65,147.72,10,0
2023-09-10,S004,P0019,90,79,56.81,5,0
2023-09-10,S004,P0020,62,71,102.3,25,1
2023-09-10,S005,P0001,83,92,10.61,10,0
2023-09-10,S005,P0002,121,159,40.29,20,1
2023-09-10,S005,P0003,145,145,26.45,25,1
2023-09-10,S005,P0004,46,66,6.88,0,0
2023-09-10,S005,P0005,38,35,12.94,5,0
2023-09-10,S005,P0006,89,81,53.38,5,0
2023-09-10,S005,P0007,100,111,85.64,5,0
2023-09-10,S005,P0008,148,155,66.85,15,1
2023-09-10,S005,P0009,81,127,105.07,0,0
2023-09-10,S005,P0010,162,164,72.78,5,0
2023-09-10,S005,P0011,99,139,83.07,10,1
2023-09-10,S005,P0012,80,134,125.58,20,1
2023-09-10,S005,P0013,174,157,79.54,15,1
2023-09-10,S005,P0014,77,71,147.02,10,0
2023-09-10,S005,P0015,19,24,39.82,0,0
2023-09-10,S005,P0016,99,129,33.18,15,1
2023-09-10,S005,P0017,112,124,39.06,10,1
2023-09-10,S005,P0018,92,105,20.27,10,0
2023-09-10,S005,P0019,47,77,133.59,5,0
2023-09-10,S005,P0020,131,123,31.99,10,1
2023-09-11,S001,P0001,100,108,63.64,15,1
2023-09-11,S001,P0002,75,90,67.45,0,0
2023-09-11,S001,P0003,186,164,56.95,20,1
2023-09-11,S001,P0004,53,85,94.15,10,0
2023-09-11,S001,P0005,130,125,61.21,10,0
2023-09-11,S001,P0006,91,107,44.92,0,0
2023-09-11,S001,P0007,159,154,31.01,0,0
2023-09-11,S001,P0008,108,106,44.27,5,0
2023-09-11,S001,P0009,148,200,108.29,10,1
2023-09-11,S001,P0010,49,72,127.19,0,0
2023-09-11,S001,P0011,124,120,160.34,15,1
2023-09-11,S001,P0012,100,142,85.25,10,0
2023-09-11,S001,P0013,83,96,33.36,0,0
2023-09-11,S001,P0014,336,280,87.43,25,1
2023-09-11,S001,P0015,59,80,14.47,10,0
2023-09-11,S001,P0016,97,123,37.81,10,0
2023-09-11,S001,P0017,44,49,17.23,15,1
2023-09-11,S001,P0018,124,133,64.26,10,0
2023-09-11,S001,P0019,65,93,120.45,0,0
2023-09-11,S001,P0020,90,97,135.75,0,0
2023-09-11,S002,P0001,237,226,97.03,20,1
2023-09-11,S002,P0002,70,87,30.56,10,0
2023-09-11,S002,P0003,110,136,81.94,10,1
2023-09-11,S002,P0004,108,104,40.74,10,0
2023-09-11,S002,P0005,63,63,78.26,10,0
2023-09-11,S002,P0006,39,61,55.08,10,0
2023-09-11,S002,P0007,73,106,29.53,5,0
2023-09-11,S002,P0008,95,119,26.19,5,0
2023-09-11,S002,P0009,153,172,73.55,10,1
2023-09-11,S002,P0010,31,49,78.26,0,0
2023-09-11,S002,P0011,46,62,70.81,20,1
2023-09-11,S002,P0012,26,33,51.59,10,0
2023-09-11,S002,P0013,152,135,24.89,0,0
2023-09-11,S002,P0014,41,67,107.25,10,1
2023-09-11,S002,P0015,87,78,61.28,10,0
2023-09-11,S002,P0016,135,113,98.62,0,0
2023-09-11,S002,P0017,127,153,21.08,20,1
2023-09-11,S002,P0018,74,111,29.28,0,0
2023-09-11,S002,P0019,58,90,85.99,5,0
2023-09-11,S002,P0020,105,100,127.39,10,0
2023-09-11,S003,P0001,120,142,17.41,15,1
2023-09-11,S003,P0002,139,137,60.2,10,0
2023-09-11,S003,P0003,84,83,76.77,15,1
2023-09-11,S003,P0004,84,97,24.23,0,0
2023-09-11,S003,P0005,65,71,19.75,10,0
2023-09-11,S003,P0006,65,61,34.82,0,0
2023-09-11,S003,P0007,96,119,18.35,0,0
2023-09-11,S003,P0008,70,92,108.63,5,0
2023-09-11,S003,P0009,74,151,53.65,20,1
2023-09-11,S003,P0010,65,85,33.77,10,0
2023-09-11,S003,P0011,43,131,109.28,25,1
2023-09-11,S003,P0012,52,75,103.95,0,0
2023-09-11,S003,P0013,109,100,66.03,10,0
2023-09-11,S003,P0014,137,131,94.47,15,1
2023-09-11,S003,P0015,78,85,93.78,5,0
2023-09-11,S003,P0016,94,83,90.98,10,0
2023-09-11,S003,P0017,91,101,113.05,15,1
2023-09-11,S003,P0018,52,62,121.87,10,0
2023-09-11,S003,P0019,80,104,59.26,0,0
2023-09-11,S003,P0020,85,95,78.03,0,0
2023-09-11,S004,P0001,116,181,12.01,15,1
2023-09-11,S004,P0002,113,159,25.69,0,0
2023-09-11,S004,P0003,170,157,144.77,20,1
2023-09-11,S004,P0004,126,157,60.89,10,0
2023-09-11,S004,P0005,78,103,71.16,5,0
2023-09-11,S004,P0006,189,213,45.4,10,0
2023-09-11,S004,P0007,181,172,33.83,10,0
2023-09-11,S004,P0008,82,100,101.87,10,0
2023-09-11,S004,P0009,168,166,112.49,25,1
2023-09-11,S004,P0010,112,122,28.03,5,0
2023-09-11,S004,P0011,98,157,60.58,20,1
2023-09-11,S004,P0012,91,132,136.04,0,0
2023-09-11,S004,P0013,64,87,20.84,0,0
2023-09-11,S004,P0014,46,42,118.56,20,1
2023-09-11,S004,P0015,73,107,108.28,0,0
2023-09-11,S004,P0016,102,95,133.49,0,0
2023-09-11,S004,P0017,69,78,86.87,10,1
2023-09-11,S004,P0018,110,95,173.65,0,0
2023-09-11,S004,P0019,94,126,66.08,5,0
2023-09-11,S004,P0020,90,79,133.42,0,0
2023-09-11,S005,P0001,137,141,12.27,15,1
2023-09-11,S005,P0002,159,139,47.54,0,0
2023-09-11,S005,P0003,108,134,25.63,25,1
2023-09-11,S005,P0004,156,166,9.42,5,0
2023-09-11,S005,P0005,60,58,14.17,5,0
2023-09-11,S005,P0006,101,88,54.77,5,0
2023-09-11,S005,P0007,191,160,104.14,0,0
2023-09-11,S005,P0008,87,96,59.35,5,0
2023-09-11,S005,P0009,198,247,113.05,25,1
2023-09-11,S005,P0010,151,137,70.92,0,0
2023-09-11,S005,P0011,102,127,70.2,25,1
2023-09-11,S005,P0012,90,77,130.66,0,0
2023-09-11,S005,P0013,133,139,80.44,5,0
2023-09-11,S005,P0014,113,122,183.72,10,1
2023-09-11,S005,P0015,101,92,44.29,10,0
2023-09-11,S005,P0016,105,112,38.95,0,0
2023-09-11,S005,P0017,72,118,34.44,15,1
2023-09-11,S005,P0018,100,101,23.37,0,0
2023-09-11,S005,P0019,63,67,135.67,0,0
2023-09-11,S005,P0020,110,119,30.08,10,0
2023-09-12,S001,P0001,78,83,65.55,5,0
2023-09-12,S001,P0002,84,107,61.11,10,0
2023-09-12,S001,P0003,95,98,58.5,0,0
2023-09-12,S001,P0004,122,102,110.5,5,0
2023-09-12,S001,P0005,98,113,59.15,5,0
2023-09-12,S001,P0006,49,73,34.22,10,0
2023-09-12,S001,P0007,138,131,26.09,10,0
2023-09-12,S001,P0008,123,126,46.95,10,1
2023-09-12,S001,P0009,87,78,75.29,15,1
2023-09-12,S001,P0010,30,45,114.7,0,0
2023-09-12,S001,P0011,113,96,165.78,10,0
2023-09-12,S001,P0012,45,58,68.14,5,0
2023-09-12,S001,P0013,94,136,37.75,0,0
2023-09-12,S001,P0014,75,153,90.74,0,0
2023-09-12,S001,P0015,80,94,16.01,0,0
2023-09-12,S001,P0016,142,187,47.57,10,1
2023-09-12,S001,P0017,71,96,20.52,10,0
2023-09-12,S001,P0018,67,64,48.5,10,0
2023-09-12,S001,P0019,108,101,129.96,0,0
2023-09-12,S001,P0020,35,57,111.79,5,0
2023-09-12,S002,P0001,101,136,86.3,10,0
2023-09-12,S002,P0002,101,85,30.37,5,0
2023-09-12,S002,P0003,87,131,85.44,5,0
2023-09-12,S002,P0004,61,67,36.01,5,0
2023-09-12,S002,P0005,144,134,99.17,10,0
2023-09-12,S002,P0006,65,107,71.78,0,0
2023-09-12,S002,P0007,136,116,30.52,5,0
2023-09-12,S002,P0008,108,155,27.55,10,1
2023-09-12,S002,P0009,129,154,66.12,15,1
2023-09-12,S002,P0010,110,93,82.89,5,0
2023-09-12,S002,P0011,122,117,95.89,10,0
2023-09-12,S002,P0012,50,51,55.78,5,0
2023-09-12,S002,P0013,123,169,27.43,5,0
2023-09-12,S002,P0014,71,61,116.57,0,0
2023-09-12,S002,P0015,84,72,66.7,0,0
2023-09-12,S002,P0016,62,85,67.57,25,1
2023-09-12,S002,P0017,92,91,18.62,10,0
2023-09-12,S002,P0018,86,92,24.73,10,0
2023-09-12,S002,P0019,58,83,88.49,0,0
2023-09-12,S002,P0020,54,81,126.14,5,0
2023-09-12,S003,P0001,58,102,17.24,0,0
2023-09-12,S003,P0002,47,39,43.08,5,0
2023-09-12,S003,P0003,82,119,96.77,5,0
2023-09-12,S003,P0004,92,85,20.98,10,0
2023-09-12,S003,P0005,215,205,29.33,10,0
2023-09-12,S003,P0006,45,46,34.54,0,0
2023-09-12,S003,P0007,116,99,14.71,10,0
2023-09-12,S003,P0008,170,144,127.37,10,1
2023-09-12,S003,P0009,111,116,48.37,20,1
2023-09-12,S003,P0010,141,138,41.99,10,0
2023-09-12,S003,P0011,109,115,125.23,5,0
2023-09-12,S003,P0012,54,58,87.93,10,0
2023-09-12,S003,P0013,41,68,62.28,10,0
2023-09-12,S003,P0014,40,60,87.65,0,0
2023-09-12,S003,P0015,83,114,103.34,5,0
2023-09-12,S003,P0016,102,152,89.4,25,1
2023-09-12,S003,P0017,69,87,126.96,5,0
2023-09-12,S003,P0018,84,78,136.32,0,0
2023-09-12,S003,P0019,4,4,34.28,10,0
2023-09-12,S003,P0020,44,72,65.19,5,0
2023-09-12,S004,P0001,134,128,10.98,10,0
2023-09-12,S004,P0002,88,127,21.08,10,0
2023-09-12,S004,P0003,60,86,145.66,0,0
2023-09-12,S004,P0004,101,92,49.98,10,0
2023-09-12,S004,P0005,71,105,75.24,5,0
2023-09-12,S004,P0006,84,98,38.51,0,0
2023-09-12,S004,P0007,118,160,32.79,10,0
2023-09-12,S004,P0008,58,50,80.59,15,1
2023-09-12,S004,P0009,107,157,104.34,25,1
2023-09-12,S004,P0010,109,119,26.25,10,0
2023-09-12,S004,P0011,62,85,54.55,10,0
2023-09-12,S004,P0012,36,35,87.68,5,0
2023-09-12,S004,P0013,120,140,23.43,5,0
2023-09-12,S004,P0014,56,87,157.96,10,0
2023-09-12,S004,P0015,77,68,94.76,5,0
2023-09-12,S004,P0016,45,100,109.39,15,1
2023-09-12,S004,P0017,83,102,99.61,5,0
2023-09-12,S004,P0018,71,91,162.35,10,0
2023-09-12,S004,P0019,73,72,52.55,5,0
2023-09-12,S004,P0020,56,90,131.64,5,0
2023-09-12,S005,P0001,89,101,11.5,10,0
2023-09-12,S005,P0002,82,92,43.26,0,0
2023-09-12,S005,P0003,39,53,27.36,0,0
2023-09-12,S005,P0004,124,118,7.38,10,0
2023-09-12,S005,P0005,109,150,18.17,5,0
2023-09-12,S005,P0006,129,186,80.95,0,0
2023-09-12,S005,P0007,13,81,77.54,5,0
2023-09-12,S005,P0008,116,147,61.5,20,1
2023-09-12,S005,P0009,144,179,115.3,10,1
2023-09-12,S005,P0010,95,132,69.98,0,0
2023-09-12,S005,P0011,124,129,80.62,10,0
2023-09-12,S005,P0012,89,76,123.11,10,0
2023-09-12,S005,P0013,50,74,64.9,10,0
2023-09-12,S005,P0014,56,62,149.89,10,0
2023-09-12,S005,P0015,66,99,52.91,0,0
2023-09-12,S005,P0016,108,99,28.35,20,1
2023-09-12,S005,P0017,138,137,42.89,5,0
2023-09-12,S005,P0018,77,96,20.78,5,0
2023-09-12,S005,P0019,127,108,155.95,5,0
2023-09-12,S005,P0020,69,73,27.13,10,0
2023-09-13,S001,P0001,99,108,63.72,15,1
2023-09-13,S001,P0002,98,110,68.49,5,0
2023-09-13,S001,P0003,135,152,55.69,15,1
2023-09-13,S001,P0004,101,114,91.86,20,1
2023-09-13,S001,P0005,119,146,61.89,10,0
2023-09-13,S001,P0006,74,89,42.32,0,0
2023-09-13,S001,P0007,66,89,22.85,10,0
2023-09-13,S001,P0008,70,82,42.88,0,0
2023-09-13,S001,P0009,65,82,76.67,10,1
2023-09-13,S001,P0010,92,94,122.87,15,1
2023-09-13,S001,P0011,38,62,146.62,10,0
2023-09-13,S001,P0012,107,146,75.68,25,1
2023-09-13,S001,P0013,99,97,31.7,10,0
2023-09-13,S001,P0014,0,139,74.36,10,1
2023-09-13,S001,P0015,72,78,15.14,5,0
2023-09-13,S001,P0016,54,86,37.3,0,0
2023-09-13,S001,P0017,83,144,27.91,0,0
2023-09-13,S001,P0018,115,111,60.24,5,0
2023-09-13,S001,P0019,36,59,95.92,10,0
2023-09-13,S001,P0020,85,120,117.94,15,1
2023-09-13,S002,P0001,133,137,81.86,15,1
2023-09-13,S002,P0002,43,54,25.74,10,0
2023-09-13,S002,P0003,196,199,91.91,15,1
2023-09-13,S002,P0004,147,152,39.25,25,1
2023-09-13,S002,P0005,88,100,93.98,0,0
2023-09-13,S002,P0006,118,111,62.1,10,0
2023-09-13,S002,P0007,59,66,24.49,5,0
2023-09-13,S002,P0008,87,112,25.66,5,0
2023-09-13,S002,P0009,167,209,67.31,25,1
2023-09-13,S002,P0010,90,237,110.19,15,1
2023-09-13,S002,P0011,69,83,85.88,5,0
2023-09-13,S002,P0012,88,110,57.11,25,1
2023-09-13,S002,P0013,123,148,27.23,0,0
2023-09-13,S002,P0014,102,96,112.68,10,1
2023-09-13,S002,P0015,63,96,61.86,10,0
2023-09-13,S002,P0016,85,114,84.64,10,0
2023-09-13,S002,P0017,57,53,18.02,0,0
2023-09-13,S002,P0018,86,84,25.37,10,0
2023-09-13,S002,P0019,93,95,82.91,10,0
2023-09-13,S002,P0020,57,90,102.51,25,1
2023-09-13,S003,P0001,42,48,11.96,20,1
2023-09-13,S003,P0002,75,89,54.64,0,0
2023-09-13,S003,P0003,134,157,97.24,10,1
2023-09-13,S003,P0004,106,173,25.94,10,1
2023-09-13,S003,P0005,48,62,21.27,0,0
2023-09-13,S003,P0006,80,137,42.34,10,0
2023-09-13,S003,P0007,75,107,17.69,0,0
2023-09-13,S003,P0008,116,114,116.48,5,0
2023-09-13,S003,P0009,48,253,65.63,20,1
2023-09-13,S003,P0010,118,129,38.88,10,1
2023-09-13,S003,P0011,94,105,127.72,0,0
2023-09-13,S003,P0012,46,66,75.47,25,1
2023-09-13,S003,P0013,136,119,77.82,0,0
2023-09-13,S003,P0014,115,128,88.7,15,1
2023-09-13,S003,P0015,43,70,84.43,5,0
2023-09-13,S003,P0016,133,120,97.64,10,0
2023-09-13,S003,P0017,116,98,131.89,0,0
2023-09-13,S003,P0018,62,78,129.26,10,0
2023-09-13,S003,P0019,150,205,70.82,10,0
2023-09-13,S003,P0020,94,96,67.1,10,1
2023-09-13,S004,P0001,127,107,9.63,20,1
2023-09-13,S004,P0002,87,110,20.03,5,0
2023-09-13,S004,P0003,102,108,132.98,15,1
2023-09-13,S004,P0004,151,156,53.93,20,1
2023-09-13,S004,P0005,82,107,68.33,10,0
2023-09-13,S004,P0006,87,82,34.64,0,0
2023-09-13,S004,P0007,70,106,29.52,5,0
2023-09-13,S004,P0008,53,83,96.52,5,0
2023-09-13,S004,P0009,73,68,89.15,15,1
2023-09-13,S004,P0010,56,87,20.0,20,1
2023-09-13,S004,P0011,53,74,58.38,0,0
2023-09-13,S004,P0012,68,60,85.66,20,1
2023-09-13,S004,P0013,75,108,21.22,5,0
2023-09-13,S004,P0014,67,82,136.11,25,1
2023-09-13,S004,P0015,46,61,82.96,10,0
2023-09-13,S004,P0016,81,90,118.22,10,0
2023-09-13,S004,P0017,87,143,112.9,5,0
2023-09-13,S004,P0018,52,54,149.78,5,0
2023-09-13,S004,P0019,69,73,50.0,10,0
2023-09-13,S004,P0020,84,114,125.96,20,1
2023-09-13,S005,P0001,177,236,16.57,10,1
2023-09-13,S005,P0002,68,108,41.18,5,0
2023-09-13,S005,P0003,127,150,33.9,10,1
2023-09-13,S005,P0004,153,189,7.91,25,1
2023-09-13,S005,P0005,55,88,16.6,0,0
2023-09-13,S005,P0006,157,161,75.63,0,0
2023-09-13,S005,P0007,127,125,80.64,10,0
2023-09-13,S005,P0008,94,118,67.02,5,0
2023-09-13,S005,P0009,105,103,82.82,15,1
2023-09-13,S005,P0010,237,220,62.88,25,1
2023-09-13,S005,P0011,90,139,87.65,5,0
2023-09-13,S005,P0012,51,86,106.18,25,1
2023-09-13,S005,P0013,82,91,68.82,10,0
2023-09-13,S005,P0014,65,79,159.28,10,1
2023-09-13,S005,P0015,103,123,51.5,5,0
2023-09-13,S005,P0016,84,121,38.08,0,0
2023-09-13,S005,P0017,54,58,31.3,10,0
2023-09-13,S005,P0018,49,58,19.07,5,0
2023-09-13,S005,P0019,50,90,139.73,5,0
2023-09-13,S005,P0020,97,112,29.22,15,1
2023-09-14,S001,P0001,120,133,72.78,10,1
2023-09-14,S001,P0002,80,123,64.15,10,0
2023-09-14,S001,P0003,107,101,53.23,5,0
2023-09-14,S001,P0004,83,71,94.41,5,0
2023-09-14,S001,P0005,100,128,51.41,25,1
2023-09-14,S001,P0006,73,80,38.98,0,0
2023-09-14,S001,P0007,144,125,20.28,25,1
2023-09-14,S001,P0008,101,146,52.56,5,0
2023-09-14,S001,P0009,122,136,96.11,10,0
2023-09-14,S001,P0010,60,62,129.03,0,0
2023-09-14,S001,P0011,90,79,148.49,10,0
2023-09-14,S001,P0012,159,205,118.04,0,0
2023-09-14,S001,P0013,65,61,23.27,25,1
2023-09-14,S001,P0014,83,85,69.84,5,0
2023-09-14,S001,P0015,142,203,20.72,10,1
2023-09-14,S001,P0016,129,154,43.65,5,0
2023-09-14,S001,P0017,117,125,23.72,10,0
2023-09-14,S001,P0018,107,116,50.86,25,1
2023-09-14,S001,P0019,96,142,110.55,25,1
2023-09-14,S001,P0020,183,155,153.68,0,0
2023-09-14,S002,P0001,137,132,71.26,25,1
2023-09-14,S002,P0002,55,63,26.61,10,0
2023-09-14,S002,P0003,137,141,87.6,10,0
2023-09-14,S002,P0004,42,64,39.45,0,0
2023-09-14,S002,P0005,89,110,87.0,15,1
2023-09-14,S002,P0006,101,115,66.16,10,0
2023-09-14,S002,P0007,134,154,27.32,20,1
2023-09-14,S002,P0008,97,118,27.5,0,0
2023-09-14,S002,P0009,118,101,62.92,0,0
2023-09-14,S002,P0010,128,153,104.84,5,0
2023-09-14,S002,P0011,95,120,96.92,10,0
2023-09-14,S002,P0012,29,25,50.14,5,0
2023-09-14,S002,P0013,53,86,18.09,15,1
2023-09-14,S002,P0014,76,96,131.7,0,0
2023-09-14,S002,P0015,136,128,64.07,20,1
2023-09-14,S002,P0016,72,108,87.58,10,0
2023-09-14,S002,P0017,29,44,17.39,0,0
2023-09-14,S002,P0018,97,131,27.85,15,1
2023-09-14,S002,P0019,94,109,73.26,20,1
2023-09-14,S002,P0020,42,48,111.31,5,0
2023-09-14,S003,P0001,92,92,14.89,15,1
2023-09-14,S003,P0002,129,202,71.55,10,0
2023-09-14,S003,P0003,77,101,91.32,5,0
2023-09-14,S003,P0004,99,85,22.09,5,0
2023-09-14,S003,P0005,150,134,21.8,15,1
2023-09-14,S003,P0006,37,41,28.9,10,0
2023-09-14,S003,P0007,86,95,14.41,15,1
2023-09-14,S003,P0008,79,112,109.83,10,0
2023-09-14,S003,P0009,95,92,50.44,10,0
2023-09-14,S003,P0010,84,76,32.72,10,0
2023-09-14,S003,P0011,103,89,115.09,5,0
2023-09-14,S003,P0012,59,55,91.85,0,0
2023-09-14,S003,P0013,75,105,70.62,10,1
2023-09-14,S003,P0014,45,70,90.76,0,0
2023-09-14,S003,P0015,148,142,88.58,25,1
2023-09-14,S003,P0016,102,87,87.79,10,0
2023-09-14,S003,P0017,28,39,106.13,5,0
2023-09-14,S003,P0018,72,64,116.09,15,1
2023-09-14,S003,P0019,72,77,48.6,10,1
2023-09-14,S003,P0020,81,103,72.16,10,0
2023-09-14,S004,P0001,183,167,10.89,20,1
2023-09-14,S004,P0002,100,87,19.58,5,0
2023-09-14,S004,P0003,79,123,156.01,5,0
2023-09-14,S004,P0004,152,131,56.64,5,0
2023-09-14,S004,P0005,14,15,42.11,25,1
2023-09-14,S004,P0006,91,105,33.63,10,0
2023-09-14,S004,P0007,88,135,30.56,10,1
2023-09-14,S004,P0008,79,86,92.45,10,0
2023-09-14,S004,P0009,51,53,104.2,0,0
2023-09-14,S004,P0010,141,130,30.21,0,0
2023-09-14,S004,P0011,134,148,66.55,10,0
2023-09-14,S004,P0012,117,154,137.98,0,0
2023-09-14,S004,P0013,114,159,19.5,25,1
2023-09-14,S004,P0014,101,85,156.67,10,0
2023-09-14,S004,P0015,115,136,112.12,10,1
2023-09-14,S004,P0016,64,102,122.74,10,0
2023-09-14,S004,P0017,23,38,82.95,0,0
2023-09-14,S004,P0018,69,74,121.13,25,1
2023-09-14,S004,P0019,70,179,72.7,10,1
2023-09-14,S004,P0020,59,53,114.56,10,0
2023-09-14,S005,P0001,127,119,10.94,15,1
2023-09-14,S005,P0002,103,114,46.43,0,0
2023-09-14,S005,P0003,66,68,26.15,5,0
2023-09-14,S005,P0004,48,59,6.7,5,0
2023-09-14,S005,P0005,98,125,15.91,15,1
2023-09-14,S005,P0006,68,109,55.47,10,0
2023-09-14,S005,P0007,120,142,75.19,20,1
2023-09-14,S005,P0008,107,102,60.47,5,0
2023-09-14,S005,P0009,66,106,98.53,0,0
2023-09-14,S005,P0010,106,147,73.11,0,0
2023-09-14,S005,P0011,152,153,86.31,10,0
2023-09-14,S005,P0012,43,39,101.65,10,0
2023-09-14,S005,P0013,102,155,79.57,10,1
2023-09-14,S005,P0014,110,99,180.23,0,0
2023-09-14,S005,P0015,115,110,41.67,20,1
2023-09-14,S005,P0016,121,161,42.71,5,0
2023-09-14,S005,P0017,113,120,40.8,5,0
2023-09-14,S005,P0018,101,156,22.26,15,1
2023-09-14,S005,P0019,167,166,145.98,25,1
2023-09-14,S005,P0020,58,51,26.42,0,0
2023-09-15,S001,P0001,33,49,47.87,25,1
2023-09-15,S001,P0002,126,118,59.2,20,1
2023-09-15,S001,P0003,51,72,50.82,0,0
2023-09-15,S001,P0004,129,114,108.81,10,1
2023-09-15,S001,P0005,139,143,53.75,25,1
2023-09-15,S001,P0006,93,100,41.7,5,0
2023-09-15,S001,P0007,77,115,19.67,25,1
2023-09-15,S001,P0008,83,97,42.88,5,0
2023-09-15,S001,P0009,54,75,74.94,10,1
2023-09-15,S001,P0010,95,100,110.37,25,1
2023-09-15,S001,P0011,84,71,160.0,0,0
2023-09-15,S001,P0012,105,109,77.11,10,0
2023-09-15,S001,P0013,94,155,33.88,15,1
2023-09-15,S001,P0014,162,192,85.96,10,1
2023-09-15,S001,P0015,51,47,14.22,0,0
2023-09-15,S001,P0016,143,132,38.82,10,0
2023-09-15,S001,P0017,54,59,19.03,5,0
2023-09-15,S001,P0018,72,68,51.95,10,0
2023-09-15,S001,P0019,32,39,103.51,0,0
2023-09-15,S001,P0020,74,106,125.44,10,1
2023-09-15,S002,P0001,162,153,80.69,20,1
2023-09-15,S002,P0002,133,144,34.66,10,1
2023-09-15,S002,P0003,75,113,80.63,10,0
2023-09-15,S002,P0004,100,110,36.95,20,1
2023-09-15,S002,P0005,168,156,93.69,20,1
2023-09-15,S002,P0006,75,85,57.1,10,0
2023-09-15,S002,P0007,117,104,26.45,10,1
2023-09-15,S002,P0008,90,99,24.6,5,0
2023-09-15,S002,P0009,100,133,55.65,20,1
2023-09-15,S002,P0010,98,115,84.38,10,1
2023-09-15,S002,P0011,67,88,87.4,5,0
2023-09-15,S002,P0012,70,95,65.47,5,0
2023-09-15,S002,P0013,219,215,29.18,10,1
2023-09-15,S002,P0014,117,142,114.06,25,1
2023-09-15,S002,P0015,87,114,72.98,5,0
2023-09-15,S002,P0016,61,66,80.02,0,0
2023-09-15,S002,P0017,45,62,18.65,0,0
2023-09-15,S002,P0018,121,105,25.85,10,0
2023-09-15,S002,P0019,57,64,78.28,0,0
2023-09-15,S002,P0020,71,67,113.44,10,1
2023-09-15,S003,P0001,158,159,17.19,20,1
2023-09-15,S003,P0002,228,219,70.88,10,1
2023-09-15,S003,P0003,68,61,75.14,10,0
2023-09-15,S003,P0004,76,219,27.26,20,1
2023-09-15,S003,P0005,88,126,22.54,10,1
2023-09-15,S003,P0006,114,128,41.28,10,0
2023-09-15,S003,P0007,109,136,14.69,20,1
2023-09-15,S003,P0008,18,23,87.68,0,0
2023-09-15,S003,P0009,136,192,63.88,10,1
2023-09-15,S003,P0010,123,164,38.14,20,1
2023-09-15,S003,P0011,104,137,133.86,5,0
2023-09-15,S003,P0012,37,60,84.11,10,0
2023-09-15,S003,P0013,105,100,61.74,20,1
2023-09-15,S003,P0014,88,86,82.28,10,1
2023-09-15,S003,P0015,77,112,92.26,10,0
2023-09-15,S003,P0016,209,177,120.93,10,0
2023-09-15,S003,P0017,53,73,114.73,10,0
2023-09-15,S003,P0018,86,88,148.67,0,0
2023-09-15,S003,P0019,116,153,65.17,5,0
2023-09-15,S003,P0020,131,128,73.82,15,1
2023-09-15,S004,P0001,84,118,10.58,15,1
2023-09-15,S004,P0002,100,122,18.63,15,1
2023-09-15,S004,P0003,88,99,152.09,5,0
2023-09-15,S004,P0004,86,106,46.86,15,1
2023-09-15,S004,P0005,106,136,74.12,15,1
2023-09-15,S004,P0006,108,90,35.64,0,0
2023-09-15,S004,P0007,198,206,29.25,25,1
2023-09-15,S004,P0008,52,48,93.86,0,0
2023-09-15,S004,P0009,121,134,116.47,15,1
2023-09-15,S004,P0010,132,153,24.22,25,1
2023-09-15,S004,P0011,59,84,51.67,10,0
2023-09-15,S004,P0012,31,30,94.89,0,0
2023-09-15,S004,P0013,50,75,15.19,20,1
2023-09-15,S004,P0014,48,47,113.31,25,1
